id;site;job_url;job_url_direct;title;company;location;date_posted;job_type;salary_source;interval;min_amount;max_amount;currency;is_remote;job_level;job_function;listing_type;emails;description;company_industry;company_url;company_logo;company_url_direct;company_addresses;company_num_employees;company_revenue;company_description;skills;experience_range;company_rating;company_reviews_count;vacancy_count;work_from_home_type;level;job_group;remote
in-e3f5ff10ddfb793f;indeed;https://pe.indeed.com/viewjob?jk=e3f5ff10ddfb793f;https://jobs.lever.co/bluelightconsulting/19e2e033-998f-4675-8279-e1ad59b78458;Business Intelligence Developer / Analyst - Remote, Latin America;Bluelight Consulting;Piura, PIU, PE;8/03/2026;fulltime;;;;;;1;;;;;"Bluelight Consulting is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting\-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community.  

We are looking for a skilled individual to join our rapidly growing team at Bluelight Consulting. This position is ideal for someone who thrives in a fast\-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high\-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey.
### **What we are looking for**

* + Should have experience in creating database architectures
	+ Should have experience in developing and managing Azure SQL Data Warehouse\-based system
	+ Should have sound experience in creating multidimensional cubes and Tabular models
	+ Customer\-facing with strong communication skills
	+ 2\+ years experience working with Amazon AWS, Microsoft Azure, SQL data warehouse, and PostgreSQL
	+ 3\+ years experience building and administering ETL, Analysis Services, tabular, and multi\-dimensional reporting models using Power BI, Tableau, SSAS, SSRS, and SSIS that are compatible with data\-warehousing industry standards
	+ 3\+ years experience generating reporting solutions including Power BI and Tableau
	+ Demonstrated expertise using advanced\-level calculations on data sets including the use of PowerQuery, M, R, and DAX
	+ Excellent analytical thinking demonstrated by translating data into informative visual reports, dashboards, and KPI scorecards in Power BI and Tableau
	+ A four\-year college degree is required, with a BS/MS in Computer Science or Information Systems preferred
	+ Familiarity with JavaScript, CSS, React Web, and other JavaScript libraries desired
	+ Strong work ethic and the ability to focus and single\-task throughout the day
	+ Ability to work well with team members within an agile development team
	+ Strong written and verbal communication skills

### **What you'll be doing**

* + Gathering detailed requirements from the Client for building cubes
	+ Interact with Business and IT stakeholders to gather requirements for building a multi\-dimensional cube
	+ Design and develop multi\-dimensional cubes and tabular models as per industry standards to satisfy business requirements
	+ Collaborate with Business and get sign\-off on the developed components
	+ Connect to data sources, import data, and transform data for Business Intelligence
	+ Implement row\-level data security and application security\-layer models in Power BI and Tableau
	+ Develop responsive, intuitive, and visually stunning dashboards and reports in both Power BI and Tableau
	+ Integrate Power BI and Tableau reports into other applications using embedded analytics like Power BI service (SaaS), API automation, and JavaScript/React Web

### **Company Benefits**

* + Competitive salary and bonuses, including performance\-based salary increases.
	+ Generous paid\-time\-off policy
	+ Technology / Office stipend
	+ Health Coverage
	+ Flexible working hours
	+ Work remotely
	+ Continuing education, training, conferences
	+ Company\-sponsored coursework, exams, and certifications

Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business.
You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry!
If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply. \#LI\-Remote";;https://pe.indeed.com/cmp/Bluelight-Consulting;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f08f07b74e611ae84380af10956b676b;https://bluelight.co/;;;;;;;;;;;Mid-Level;Business Intelligence;Remote
in-24a42716e0f8e687;indeed;https://pe.indeed.com/viewjob?jk=24a42716e0f8e687;https://jobs.lever.co/bluelightconsulting/a7cf7809-45eb-4155-acb4-925de04d69bd;Business Intelligence Developer / Analyst - Remote, Latin America;Bluelight Consulting;Iquitos, LOR, PE;8/03/2026;fulltime;;;;;;1;;;;;"Bluelight Consulting is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting\-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community.  

We are looking for a skilled individual to join our rapidly growing team at Bluelight Consulting. This position is ideal for someone who thrives in a fast\-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high\-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey.
### **What we are looking for**

* + Should have experience in creating database architectures
	+ Should have experience in developing and managing Azure SQL Data Warehouse\-based system
	+ Should have sound experience in creating multidimensional cubes and Tabular models
	+ Customer\-facing with strong communication skills
	+ 2\+ years experience working with Amazon AWS, Microsoft Azure, SQL data warehouse, and PostgreSQL
	+ 3\+ years experience building and administering ETL, Analysis Services, tabular, and multi\-dimensional reporting models using Power BI, Tableau, SSAS, SSRS, and SSIS that are compatible with data\-warehousing industry standards
	+ 3\+ years experience generating reporting solutions including Power BI and Tableau
	+ Demonstrated expertise using advanced\-level calculations on data sets including the use of PowerQuery, M, R, and DAX
	+ Excellent analytical thinking demonstrated by translating data into informative visual reports, dashboards, and KPI scorecards in Power BI and Tableau
	+ A four\-year college degree is required, with a BS/MS in Computer Science or Information Systems preferred
	+ Familiarity with JavaScript, CSS, React Web, and other JavaScript libraries desired
	+ Strong work ethic and the ability to focus and single\-task throughout the day
	+ Ability to work well with team members within an agile development team
	+ Strong written and verbal communication skills

### **What you'll be doing**

* + Gathering detailed requirements from the Client for building cubes
	+ Interact with Business and IT stakeholders to gather requirements for building a multi\-dimensional cube
	+ Design and develop multi\-dimensional cubes and tabular models as per industry standards to satisfy business requirements
	+ Collaborate with Business and get sign\-off on the developed components
	+ Connect to data sources, import data, and transform data for Business Intelligence
	+ Implement row\-level data security and application security\-layer models in Power BI and Tableau
	+ Develop responsive, intuitive, and visually stunning dashboards and reports in both Power BI and Tableau
	+ Integrate Power BI and Tableau reports into other applications using embedded analytics like Power BI service (SaaS), API automation, and JavaScript/React Web

### **Company Benefits**

* + Competitive salary and bonuses, including performance\-based salary increases.
	+ Generous paid\-time\-off policy
	+ Technology / Office stipend
	+ Health Coverage
	+ Flexible working hours
	+ Work remotely
	+ Continuing education, training, conferences
	+ Company\-sponsored coursework, exams, and certifications

Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business.
You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry!
If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply. \#LI\-Remote";;https://pe.indeed.com/cmp/Bluelight-Consulting;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f08f07b74e611ae84380af10956b676b;https://bluelight.co/;;;;;;;;;;;Mid-Level;Business Intelligence;Remote
in-e9fe9bf8d40f74a7;indeed;https://pe.indeed.com/viewjob?jk=e9fe9bf8d40f74a7;https://jobs.lever.co/bluelightconsulting/8c197829-6c43-49f7-8686-1d873d109446;Business Intelligence Developer / Analyst - Remote, Latin America;Bluelight Consulting;Lima, LIM, PE;8/03/2026;fulltime;;;;;;1;;;;;"Bluelight Consulting is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting\-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community.  

We are looking for a skilled individual to join our rapidly growing team at Bluelight Consulting. This position is ideal for someone who thrives in a fast\-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high\-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey.
### **What we are looking for**

* + Should have experience in creating database architectures
	+ Should have experience in developing and managing Azure SQL Data Warehouse\-based system
	+ Should have sound experience in creating multidimensional cubes and Tabular models
	+ Customer\-facing with strong communication skills
	+ 2\+ years experience working with Amazon AWS, Microsoft Azure, SQL data warehouse, and PostgreSQL
	+ 3\+ years experience building and administering ETL, Analysis Services, tabular, and multi\-dimensional reporting models using Power BI, Tableau, SSAS, SSRS, and SSIS that are compatible with data\-warehousing industry standards
	+ 3\+ years experience generating reporting solutions including Power BI and Tableau
	+ Demonstrated expertise using advanced\-level calculations on data sets including the use of PowerQuery, M, R, and DAX
	+ Excellent analytical thinking demonstrated by translating data into informative visual reports, dashboards, and KPI scorecards in Power BI and Tableau
	+ A four\-year college degree is required, with a BS/MS in Computer Science or Information Systems preferred
	+ Familiarity with JavaScript, CSS, React Web, and other JavaScript libraries desired
	+ Strong work ethic and the ability to focus and single\-task throughout the day
	+ Ability to work well with team members within an agile development team
	+ Strong written and verbal communication skills

### **What you'll be doing**

* + Gathering detailed requirements from the Client for building cubes
	+ Interact with Business and IT stakeholders to gather requirements for building a multi\-dimensional cube
	+ Design and develop multi\-dimensional cubes and tabular models as per industry standards to satisfy business requirements
	+ Collaborate with Business and get sign\-off on the developed components
	+ Connect to data sources, import data, and transform data for Business Intelligence
	+ Implement row\-level data security and application security\-layer models in Power BI and Tableau
	+ Develop responsive, intuitive, and visually stunning dashboards and reports in both Power BI and Tableau
	+ Integrate Power BI and Tableau reports into other applications using embedded analytics like Power BI service (SaaS), API automation, and JavaScript/React Web

### **Company Benefits**

* + Competitive salary and bonuses, including performance\-based salary increases.
	+ Generous paid\-time\-off policy
	+ Technology / Office stipend
	+ Health Coverage
	+ Flexible working hours
	+ Work remotely
	+ Continuing education, training, conferences
	+ Company\-sponsored coursework, exams, and certifications

Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business.
You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry!
If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply. \#LI\-Remote";;https://pe.indeed.com/cmp/Bluelight-Consulting;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f08f07b74e611ae84380af10956b676b;https://bluelight.co/;;;;;;;;;;;Mid-Level;Business Intelligence;Remote
in-5bd2aebc71bcf7ed;indeed;https://pe.indeed.com/viewjob?jk=5bd2aebc71bcf7ed;https://jobs.lever.co/bluelightconsulting/47c0fe11-ccce-4b75-ad0c-61ed1bfa92e0;Business Intelligence Developer / Analyst - Remote, Latin America;Bluelight Consulting;Trujillo, LLI, PE;8/03/2026;fulltime;;;;;;1;;;;;"Bluelight Consulting is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting\-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community.  

We are looking for a skilled individual to join our rapidly growing team at Bluelight Consulting. This position is ideal for someone who thrives in a fast\-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high\-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey.
### **What we are looking for**

* + Should have experience in creating database architectures
	+ Should have experience in developing and managing Azure SQL Data Warehouse\-based system
	+ Should have sound experience in creating multidimensional cubes and Tabular models
	+ Customer\-facing with strong communication skills
	+ 2\+ years experience working with Amazon AWS, Microsoft Azure, SQL data warehouse, and PostgreSQL
	+ 3\+ years experience building and administering ETL, Analysis Services, tabular, and multi\-dimensional reporting models using Power BI, Tableau, SSAS, SSRS, and SSIS that are compatible with data\-warehousing industry standards
	+ 3\+ years experience generating reporting solutions including Power BI and Tableau
	+ Demonstrated expertise using advanced\-level calculations on data sets including the use of PowerQuery, M, R, and DAX
	+ Excellent analytical thinking demonstrated by translating data into informative visual reports, dashboards, and KPI scorecards in Power BI and Tableau
	+ A four\-year college degree is required, with a BS/MS in Computer Science or Information Systems preferred
	+ Familiarity with JavaScript, CSS, React Web, and other JavaScript libraries desired
	+ Strong work ethic and the ability to focus and single\-task throughout the day
	+ Ability to work well with team members within an agile development team
	+ Strong written and verbal communication skills

### **What you'll be doing**

* + Gathering detailed requirements from the Client for building cubes
	+ Interact with Business and IT stakeholders to gather requirements for building a multi\-dimensional cube
	+ Design and develop multi\-dimensional cubes and tabular models as per industry standards to satisfy business requirements
	+ Collaborate with Business and get sign\-off on the developed components
	+ Connect to data sources, import data, and transform data for Business Intelligence
	+ Implement row\-level data security and application security\-layer models in Power BI and Tableau
	+ Develop responsive, intuitive, and visually stunning dashboards and reports in both Power BI and Tableau
	+ Integrate Power BI and Tableau reports into other applications using embedded analytics like Power BI service (SaaS), API automation, and JavaScript/React Web

### **Company Benefits**

* + Competitive salary and bonuses, including performance\-based salary increases.
	+ Generous paid\-time\-off policy
	+ Technology / Office stipend
	+ Health Coverage
	+ Flexible working hours
	+ Work remotely
	+ Continuing education, training, conferences
	+ Company\-sponsored coursework, exams, and certifications

Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business.
You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry!
If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply. \#LI\-Remote";;https://pe.indeed.com/cmp/Bluelight-Consulting;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f08f07b74e611ae84380af10956b676b;https://bluelight.co/;;;;;;;;;;;Mid-Level;Business Intelligence;Remote
in-cffb69b02a30272a;indeed;https://pe.indeed.com/viewjob?jk=cffb69b02a30272a;https://jobs.lever.co/bluelightconsulting/8d524d24-5714-486c-b490-dcc8fc0f6370;Business Intelligence Developer / Analyst - Remote, Latin America;Bluelight Consulting;Arequipa, ARE, PE;8/03/2026;fulltime;;;;;;1;;;;;"Bluelight Consulting is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting\-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community.  

We are looking for a skilled individual to join our rapidly growing team at Bluelight Consulting. This position is ideal for someone who thrives in a fast\-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high\-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey.
### **What we are looking for**

* + Should have experience in creating database architectures
	+ Should have experience in developing and managing Azure SQL Data Warehouse\-based system
	+ Should have sound experience in creating multidimensional cubes and Tabular models
	+ Customer\-facing with strong communication skills
	+ 2\+ years experience working with Amazon AWS, Microsoft Azure, SQL data warehouse, and PostgreSQL
	+ 3\+ years experience building and administering ETL, Analysis Services, tabular, and multi\-dimensional reporting models using Power BI, Tableau, SSAS, SSRS, and SSIS that are compatible with data\-warehousing industry standards
	+ 3\+ years experience generating reporting solutions including Power BI and Tableau
	+ Demonstrated expertise using advanced\-level calculations on data sets including the use of PowerQuery, M, R, and DAX
	+ Excellent analytical thinking demonstrated by translating data into informative visual reports, dashboards, and KPI scorecards in Power BI and Tableau
	+ A four\-year college degree is required, with a BS/MS in Computer Science or Information Systems preferred
	+ Familiarity with JavaScript, CSS, React Web, and other JavaScript libraries desired
	+ Strong work ethic and the ability to focus and single\-task throughout the day
	+ Ability to work well with team members within an agile development team
	+ Strong written and verbal communication skills

### **What you'll be doing**

* + Gathering detailed requirements from the Client for building cubes
	+ Interact with Business and IT stakeholders to gather requirements for building a multi\-dimensional cube
	+ Design and develop multi\-dimensional cubes and tabular models as per industry standards to satisfy business requirements
	+ Collaborate with Business and get sign\-off on the developed components
	+ Connect to data sources, import data, and transform data for Business Intelligence
	+ Implement row\-level data security and application security\-layer models in Power BI and Tableau
	+ Develop responsive, intuitive, and visually stunning dashboards and reports in both Power BI and Tableau
	+ Integrate Power BI and Tableau reports into other applications using embedded analytics like Power BI service (SaaS), API automation, and JavaScript/React Web

### **Company Benefits**

* + Competitive salary and bonuses, including performance\-based salary increases.
	+ Generous paid\-time\-off policy
	+ Technology / Office stipend
	+ Health Coverage
	+ Flexible working hours
	+ Work remotely
	+ Continuing education, training, conferences
	+ Company\-sponsored coursework, exams, and certifications

Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business.
You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry!
If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply. \#LI\-Remote";;https://pe.indeed.com/cmp/Bluelight-Consulting;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f08f07b74e611ae84380af10956b676b;https://bluelight.co/;;;;;;;;;;;Mid-Level;Business Intelligence;Remote
in-ae28378a701cc0d5;indeed;https://pe.indeed.com/viewjob?jk=ae28378a701cc0d5;https://jobs.lever.co/bluelightconsulting/6a01ab8c-2ea0-4c25-ad57-08aa9ed93d39;Business Intelligence Developer / Analyst - Remote, Latin America;Bluelight Consulting;Chimbote, ANC, PE;8/03/2026;fulltime;;;;;;1;;;;;"Bluelight Consulting is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting\-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community.  

We are looking for a skilled individual to join our rapidly growing team at Bluelight Consulting. This position is ideal for someone who thrives in a fast\-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high\-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey.
### **What we are looking for**

* + Should have experience in creating database architectures
	+ Should have experience in developing and managing Azure SQL Data Warehouse\-based system
	+ Should have sound experience in creating multidimensional cubes and Tabular models
	+ Customer\-facing with strong communication skills
	+ 2\+ years experience working with Amazon AWS, Microsoft Azure, SQL data warehouse, and PostgreSQL
	+ 3\+ years experience building and administering ETL, Analysis Services, tabular, and multi\-dimensional reporting models using Power BI, Tableau, SSAS, SSRS, and SSIS that are compatible with data\-warehousing industry standards
	+ 3\+ years experience generating reporting solutions including Power BI and Tableau
	+ Demonstrated expertise using advanced\-level calculations on data sets including the use of PowerQuery, M, R, and DAX
	+ Excellent analytical thinking demonstrated by translating data into informative visual reports, dashboards, and KPI scorecards in Power BI and Tableau
	+ A four\-year college degree is required, with a BS/MS in Computer Science or Information Systems preferred
	+ Familiarity with JavaScript, CSS, React Web, and other JavaScript libraries desired
	+ Strong work ethic and the ability to focus and single\-task throughout the day
	+ Ability to work well with team members within an agile development team
	+ Strong written and verbal communication skills

### **What you'll be doing**

* + Gathering detailed requirements from the Client for building cubes
	+ Interact with Business and IT stakeholders to gather requirements for building a multi\-dimensional cube
	+ Design and develop multi\-dimensional cubes and tabular models as per industry standards to satisfy business requirements
	+ Collaborate with Business and get sign\-off on the developed components
	+ Connect to data sources, import data, and transform data for Business Intelligence
	+ Implement row\-level data security and application security\-layer models in Power BI and Tableau
	+ Develop responsive, intuitive, and visually stunning dashboards and reports in both Power BI and Tableau
	+ Integrate Power BI and Tableau reports into other applications using embedded analytics like Power BI service (SaaS), API automation, and JavaScript/React Web

### **Company Benefits**

* + Competitive salary and bonuses, including performance\-based salary increases.
	+ Generous paid\-time\-off policy
	+ Technology / Office stipend
	+ Health Coverage
	+ Flexible working hours
	+ Work remotely
	+ Continuing education, training, conferences
	+ Company\-sponsored coursework, exams, and certifications

Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business.
You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry!
If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply. \#LI\-Remote";;https://pe.indeed.com/cmp/Bluelight-Consulting;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f08f07b74e611ae84380af10956b676b;https://bluelight.co/;;;;;;;;;;;Mid-Level;Business Intelligence;Remote
in-3a706d9ed865c9cc;indeed;https://pe.indeed.com/viewjob?jk=3a706d9ed865c9cc;https://jobs.lever.co/bluelightconsulting/1d013132-2b63-49a8-a3d5-d4cfe716bfcf;Business Intelligence Developer / Analyst - Remote, Latin America;Bluelight Consulting;San Pedro de Tacna, TAC, PE;8/03/2026;fulltime;;;;;;1;;;;;"Bluelight Consulting is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting\-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community.  

We are looking for a skilled individual to join our rapidly growing team at Bluelight Consulting. This position is ideal for someone who thrives in a fast\-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high\-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey.
### **What we are looking for**

* + Should have experience in creating database architectures
	+ Should have experience in developing and managing Azure SQL Data Warehouse\-based system
	+ Should have sound experience in creating multidimensional cubes and Tabular models
	+ Customer\-facing with strong communication skills
	+ 2\+ years experience working with Amazon AWS, Microsoft Azure, SQL data warehouse, and PostgreSQL
	+ 3\+ years experience building and administering ETL, Analysis Services, tabular, and multi\-dimensional reporting models using Power BI, Tableau, SSAS, SSRS, and SSIS that are compatible with data\-warehousing industry standards
	+ 3\+ years experience generating reporting solutions including Power BI and Tableau
	+ Demonstrated expertise using advanced\-level calculations on data sets including the use of PowerQuery, M, R, and DAX
	+ Excellent analytical thinking demonstrated by translating data into informative visual reports, dashboards, and KPI scorecards in Power BI and Tableau
	+ A four\-year college degree is required, with a BS/MS in Computer Science or Information Systems preferred
	+ Familiarity with JavaScript, CSS, React Web, and other JavaScript libraries desired
	+ Strong work ethic and the ability to focus and single\-task throughout the day
	+ Ability to work well with team members within an agile development team
	+ Strong written and verbal communication skills

### **What you'll be doing**

* + Gathering detailed requirements from the Client for building cubes
	+ Interact with Business and IT stakeholders to gather requirements for building a multi\-dimensional cube
	+ Design and develop multi\-dimensional cubes and tabular models as per industry standards to satisfy business requirements
	+ Collaborate with Business and get sign\-off on the developed components
	+ Connect to data sources, import data, and transform data for Business Intelligence
	+ Implement row\-level data security and application security\-layer models in Power BI and Tableau
	+ Develop responsive, intuitive, and visually stunning dashboards and reports in both Power BI and Tableau
	+ Integrate Power BI and Tableau reports into other applications using embedded analytics like Power BI service (SaaS), API automation, and JavaScript/React Web

### **Company Benefits**

* + Competitive salary and bonuses, including performance\-based salary increases.
	+ Generous paid\-time\-off policy
	+ Technology / Office stipend
	+ Health Coverage
	+ Flexible working hours
	+ Work remotely
	+ Continuing education, training, conferences
	+ Company\-sponsored coursework, exams, and certifications

Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business.
You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry!
If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply. \#LI\-Remote";;https://pe.indeed.com/cmp/Bluelight-Consulting;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f08f07b74e611ae84380af10956b676b;https://bluelight.co/;;;;;;;;;;;Mid-Level;Business Intelligence;Remote
